customer_age,job_type,marital,education,default,balance,housing_loan,personal_loan,communication_type,day_of_month,month,num_contacts_in_campaign,num_contacts_prev_campaign,term_deposit_subscribed
40.0,blue-collar,married,,no,871.0,no,no,unknown,14,may,1.0,0,0
34.0,self-employed,married,tertiary,no,2423.0,no,no,telephone,11,aug,3.0,3,0
28.0,self-employed,married,tertiary,no,108.0,yes,yes,cellular,5,may,1.0,0,0
36.0,services,married,tertiary,no,2164.0,yes,yes,unknown,12,may,2.0,0,0
55.0,services,married,secondary,no,193.0,no,no,cellular,8,aug,4.0,0,0
45.0,management,married,tertiary,no,862.0,no,no,cellular,29,jan,2.0,0,0
25.0,blue-collar,married,secondary,no,63.0,yes,yes,unknown,23,may,2.0,0,0
37.0,management,married,tertiary,no,139.0,yes,no,unknown,6,may,2.0,0,0
38.0,management,single,tertiary,no,253.0,yes,no,unknown,3,jun,6.0,0,0
56.0,blue-collar,married,primary,no,620.0,no,no,cellular,4,feb,3.0,2,0
26.0,services,single,secondary,no,-248.0,no,no,cellular,25,jul,1.0,0,0
49.0,management,married,tertiary,no,453.0,yes,no,cellular,14,may,3.0,0,0
45.0,unemployed,married,secondary,no,288.0,yes,no,unknown,5,may,1.0,0,0
44.0,technician,single,secondary,no,627.0,no,no,telephone,22,jul,2.0,3,0
58.0,blue-collar,married,primary,no,3204.0,no,no,cellular,18,aug,3.0,0,0
51.0,entrepreneur,married,secondary,no,55.0,yes,no,unknown,15,may,3.0,0,0
18.0,student,single,,no,346.0,no,no,cellular,5,may,4.0,0,1
35.0,management,married,tertiary,no,626.0,no,no,cellular,2,sep,1.0,3,1
42.0,services,married,secondary,no,-2.0,yes,yes,cellular,2,feb,2.0,0,0
45.0,blue-collar,married,secondary,yes,106.0,yes,no,cellular,20,apr,1.0,0,1
52.0,admin.,divorced,secondary,no,2720.0,no,no,unknown,9,jun,2.0,0,0
54.0,services,married,secondary,no,1463.0,no,no,cellular,25,aug,6.0,0,0
32.0,technician,single,secondary,no,6705.0,no,no,cellular,21,nov,1.0,0,0
48.0,self-employed,married,secondary,no,-3.0,yes,no,unknown,3,jun,9.0,0,0
27.0,management,single,tertiary,no,200.0,no,no,cellular,13,may,3.0,0,0
46.0,technician,married,secondary,no,321.0,yes,no,cellular,8,aug,2.0,0,0
34.0,blue-collar,divorced,secondary,no,469.0,no,no,cellular,18,jul,1.0,0,0
61.0,retired,married,primary,no,1067.0,yes,no,cellular,6,may,2.0,0,0
32.0,self-employed,married,secondary,no,-3.0,no,no,unknown,9,jun,5.0,0,0
23.0,services,married,secondary,no,85.0,yes,no,cellular,6,may,1.0,1,0
27.0,student,single,secondary,no,-2.0,no,no,cellular,18,feb,20.0,0,1
35.0,management,married,secondary,no,647.0,yes,no,cellular,18,nov,2.0,0,0
38.0,blue-collar,divorced,secondary,no,2278.0,yes,no,unknown,23,may,2.0,0,0
36.0,blue-collar,divorced,primary,no,718.0,no,yes,cellular,28,jul,4.0,0,0
34.0,management,married,secondary,no,-16.0,yes,no,cellular,20,apr,3.0,0,0
28.0,blue-collar,married,secondary,no,-114.0,yes,no,unknown,21,may,2.0,0,0
51.0,unemployed,married,secondary,no,3642.0,no,no,telephone,5,feb,6.0,0,0
55.0,admin.,married,secondary,no,1550.0,yes,yes,cellular,6,feb,6.0,27,0
37.0,technician,married,secondary,no,1510.0,no,no,cellular,29,jan,2.0,8,0
46.0,unemployed,married,secondary,no,2017.0,yes,no,cellular,19,nov,1.0,0,0
40.0,blue-collar,married,secondary,no,755.0,yes,no,unknown,6,may,1.0,0,0
34.0,technician,married,secondary,no,45.0,no,no,cellular,25,aug,6.0,0,0
43.0,management,married,primary,no,5308.0,yes,no,cellular,17,nov,1.0,0,1
44.0,self-employed,divorced,tertiary,no,921.0,yes,no,cellular,19,nov,2.0,1,0
57.0,retired,married,secondary,no,1837.0,no,no,telephone,5,jun,1.0,0,1
32.0,management,single,secondary,no,8002.0,no,no,cellular,19,nov,3.0,0,0
40.0,blue-collar,single,secondary,no,398.0,yes,no,cellular,17,apr,1.0,0,0
36.0,management,married,tertiary,no,1016.0,no,no,unknown,9,jun,1.0,0,0
40.0,management,married,secondary,no,567.0,no,no,cellular,20,aug,2.0,0,0
32.0,management,married,tertiary,no,6453.0,no,no,telephone,19,nov,1.0,0,0
29.0,admin.,divorced,secondary,no,278.0,yes,no,unknown,8,may,4.0,0,0
32.0,blue-collar,single,tertiary,no,55.0,yes,yes,unknown,6,may,1.0,0,0
52.0,management,single,primary,no,765.0,no,no,unknown,17,jun,2.0,0,0
22.0,student,single,primary,no,1597.0,no,no,cellular,26,aug,1.0,2,0
43.0,management,single,tertiary,no,-4.0,yes,no,cellular,23,jul,5.0,0,0
56.0,services,married,secondary,no,691.0,no,no,cellular,6,aug,2.0,0,0
33.0,blue-collar,single,secondary,no,2228.0,yes,no,cellular,7,may,1.0,0,0
30.0,management,divorced,tertiary,no,413.0,no,no,cellular,11,aug,2.0,0,0
43.0,blue-collar,married,secondary,no,-74.0,yes,no,cellular,6,apr,3.0,9,0
34.0,blue-collar,married,secondary,no,-187.0,yes,no,unknown,27,may,2.0,0,0
59.0,blue-collar,married,primary,no,4074.0,no,no,unknown,17,jun,3.0,0,0
36.0,technician,married,secondary,no,87.0,yes,no,unknown,20,may,1.0,0,0
20.0,student,single,secondary,no,285.0,no,no,telephone,3,mar,3.0,1,0
48.0,management,married,primary,no,591.0,no,no,cellular,29,jan,2.0,0,0
45.0,housemaid,married,tertiary,no,5471.0,no,no,cellular,24,aug,2.0,0,0
20.0,services,single,secondary,no,867.0,no,no,cellular,29,dec,1.0,4,1
30.0,services,single,secondary,no,3271.0,no,yes,cellular,21,nov,1.0,1,0
47.0,blue-collar,married,primary,no,1555.0,yes,no,cellular,6,may,1.0,0,0
27.0,student,single,tertiary,no,5737.0,no,no,cellular,25,may,1.0,0,0
31.0,technician,married,tertiary,no,0.0,yes,no,cellular,2,jun,1.0,0,0
46.0,self-employed,married,secondary,no,309.0,no,no,cellular,6,aug,4.0,0,0
27.0,admin.,divorced,secondary,no,-4.0,no,yes,cellular,14,jul,4.0,0,0
36.0,management,married,tertiary,no,3402.0,no,no,cellular,3,jun,2.0,0,0
27.0,management,single,tertiary,no,9636.0,no,no,cellular,21,nov,4.0,5,0
37.0,technician,single,secondary,yes,-28.0,no,no,cellular,28,aug,2.0,0,0
49.0,management,married,tertiary,no,1548.0,no,no,unknown,20,jun,4.0,0,0
41.0,unemployed,married,primary,no,735.0,no,no,cellular,29,jul,4.0,0,0
50.0,technician,divorced,secondary,no,2677.0,yes,yes,cellular,31,jul,3.0,0,0
41.0,blue-collar,married,secondary,no,750.0,yes,yes,cellular,9,jul,1.0,0,0
50.0,self-employed,married,secondary,no,86.0,no,no,cellular,21,aug,8.0,0,0
35.0,blue-collar,married,secondary,no,-261.0,yes,no,cellular,9,jul,1.0,0,0
51.0,admin.,married,secondary,no,30.0,yes,no,cellular,8,apr,1.0,0,0
27.0,self-employed,married,tertiary,no,0.0,yes,no,unknown,9,jul,1.0,0,0
35.0,admin.,divorced,secondary,no,1189.0,yes,yes,cellular,18,nov,1.0,0,0
31.0,management,single,tertiary,no,1116.0,no,no,cellular,18,aug,4.0,0,0
31.0,technician,single,secondary,no,1967.0,no,no,telephone,17,apr,3.0,0,0
46.0,technician,married,secondary,no,532.0,yes,no,unknown,16,jun,2.0,0,1
31.0,management,single,tertiary,no,820.0,yes,no,cellular,26,may,1.0,1,0
38.0,blue-collar,married,primary,no,1134.0,yes,no,unknown,13,may,1.0,0,0
56.0,retired,divorced,tertiary,no,-1595.0,yes,no,cellular,30,jul,7.0,0,0
48.0,housemaid,married,secondary,no,424.0,no,no,cellular,14,aug,2.0,0,0
50.0,admin.,single,secondary,no,164.0,no,yes,cellular,28,jul,3.0,0,0
36.0,admin.,married,tertiary,no,290.0,no,no,cellular,15,apr,1.0,0,0
32.0,management,single,tertiary,no,3409.0,yes,no,cellular,21,nov,1.0,0,0
41.0,technician,single,secondary,no,2.0,no,no,cellular,20,aug,2.0,0,0
29.0,management,single,tertiary,no,12573.0,no,no,cellular,18,nov,1.0,0,0
35.0,admin.,single,tertiary,no,165.0,no,no,unknown,12,jul,1.0,0,0
42.0,management,married,secondary,no,13052.0,yes,no,cellular,11,may,2.0,12,0
26.0,entrepreneur,married,tertiary,no,59.0,no,no,cellular,3,feb,3.0,6,0
28.0,management,single,tertiary,no,1029.0,no,no,cellular,12,nov,1.0,1,1
60.0,retired,married,,no,205.0,no,no,cellular,30,apr,1.0,0,0
34.0,management,single,tertiary,no,1913.0,no,no,cellular,8,aug,2.0,0,0
42.0,management,married,tertiary,no,-118.0,yes,no,cellular,17,jul,2.0,0,0
48.0,management,single,,no,1274.0,no,no,cellular,4,may,1.0,0,0
18.0,student,single,,no,754.0,no,no,cellular,29,dec,1.0,0,1
29.0,admin.,single,secondary,no,288.0,no,no,cellular,9,feb,9.0,0,0
48.0,management,married,tertiary,no,-2.0,no,no,cellular,19,aug,1.0,0,0
57.0,management,divorced,tertiary,no,-201.0,yes,no,unknown,27,may,4.0,0,0
46.0,blue-collar,married,primary,no,-255.0,yes,no,cellular,7,may,2.0,1,0
35.0,technician,single,secondary,no,-247.0,yes,no,cellular,13,aug,6.0,0,1
36.0,management,married,tertiary,no,6766.0,no,no,cellular,5,mar,1.0,0,1
37.0,unemployed,married,secondary,no,632.0,yes,no,cellular,5,feb,1.0,0,0
28.0,admin.,single,secondary,no,3528.0,no,yes,cellular,7,sep,2.0,0,0
40.0,blue-collar,married,primary,no,375.0,no,yes,unknown,20,jun,5.0,0,0
37.0,technician,single,secondary,no,402.0,yes,no,cellular,15,may,2.0,0,0
46.0,blue-collar,married,primary,no,1226.0,no,no,unknown,5,jun,3.0,0,0
57.0,services,divorced,secondary,no,4662.0,no,no,cellular,21,nov,4.0,1,0
30.0,technician,married,secondary,no,762.0,yes,yes,cellular,4,feb,1.0,0,0
48.0,admin.,married,secondary,no,177.0,yes,no,cellular,15,may,4.0,7,0
28.0,blue-collar,single,secondary,no,195.0,yes,no,unknown,29,may,7.0,0,0
33.0,blue-collar,married,secondary,no,529.0,yes,no,cellular,20,apr,3.0,0,0
27.0,services,divorced,secondary,no,74.0,yes,no,unknown,23,may,6.0,0,0
47.0,blue-collar,married,primary,no,67.0,no,no,unknown,24,jun,1.0,0,0
36.0,services,married,secondary,no,141.0,yes,no,cellular,20,apr,2.0,0,0
47.0,blue-collar,married,secondary,no,567.0,yes,no,unknown,3,jun,2.0,0,0
56.0,management,divorced,tertiary,no,5402.0,no,yes,cellular,2,apr,3.0,0,0
42.0,technician,married,,no,-401.0,yes,no,telephone,29,aug,2.0,0,0
26.0,admin.,single,tertiary,no,4740.0,yes,no,unknown,3,jun,1.0,0,0
54.0,management,married,primary,no,3182.0,yes,yes,cellular,7,may,1.0,0,0
30.0,management,single,tertiary,no,2486.0,yes,no,cellular,2,nov,2.0,0,0
55.0,admin.,married,secondary,no,1214.0,yes,no,unknown,8,may,6.0,0,0
48.0,blue-collar,divorced,primary,no,2874.0,no,no,unknown,18,jun,6.0,0,0
34.0,management,married,tertiary,no,1069.0,no,no,cellular,2,feb,2.0,4,0
33.0,management,married,tertiary,no,1.0,no,no,cellular,26,aug,2.0,0,0
51.0,housemaid,married,primary,no,-290.0,yes,no,cellular,9,jul,1.0,0,0
60.0,unemployed,married,secondary,no,4493.0,yes,no,cellular,4,feb,1.0,1,0
44.0,services,married,secondary,no,-4.0,no,no,cellular,18,aug,4.0,0,0
38.0,management,married,primary,no,395.0,no,no,cellular,6,feb,2.0,0,0
45.0,management,married,tertiary,no,406.0,no,no,unknown,11,jun,1.0,0,0
25.0,management,single,tertiary,no,1090.0,yes,no,cellular,8,sep,1.0,0,1
36.0,technician,single,secondary,no,282.0,yes,no,cellular,14,jul,3.0,0,0
61.0,retired,divorced,,no,-48.0,yes,no,cellular,29,jan,1.0,2,0
34.0,management,married,secondary,no,122.0,no,yes,cellular,17,nov,2.0,2,0
33.0,services,single,secondary,no,-639.0,yes,yes,cellular,13,may,1.0,0,0
60.0,retired,married,tertiary,no,6684.0,yes,yes,cellular,5,feb,1.0,0,0
27.0,management,divorced,tertiary,no,147.0,no,no,cellular,22,jul,9.0,0,0
42.0,management,divorced,tertiary,no,3.0,yes,yes,unknown,2,jun,8.0,0,0
49.0,management,divorced,tertiary,no,8225.0,yes,no,cellular,30,jul,2.0,0,0
56.0,unemployed,divorced,secondary,no,1660.0,no,no,cellular,2,jun,3.0,0,1
31.0,blue-collar,married,primary,no,367.0,yes,no,cellular,18,may,5.0,0,0
32.0,management,married,tertiary,no,57.0,no,no,cellular,7,aug,2.0,0,0
58.0,unemployed,single,tertiary,no,2093.0,no,no,cellular,1,jun,2.0,0,0
40.0,admin.,married,secondary,no,603.0,yes,no,cellular,4,feb,2.0,0,0
44.0,technician,married,secondary,no,-5.0,no,no,cellular,29,aug,12.0,0,0
29.0,blue-collar,single,secondary,no,957.0,yes,no,cellular,7,may,1.0,0,0
55.0,unemployed,divorced,secondary,no,583.0,no,no,cellular,19,nov,1.0,0,1
35.0,blue-collar,married,secondary,no,3.0,yes,no,unknown,6,may,1.0,0,0
52.0,management,married,tertiary,no,1560.0,yes,no,cellular,23,jul,2.0,0,0
68.0,retired,married,secondary,no,0.0,no,no,cellular,16,oct,2.0,0,0
51.0,admin.,married,secondary,no,3.0,no,no,cellular,22,apr,2.0,1,0
38.0,management,married,tertiary,no,-80.0,yes,yes,cellular,11,jul,2.0,0,0
55.0,services,married,secondary,no,751.0,no,no,unknown,17,jun,2.0,0,0
58.0,blue-collar,married,secondary,no,-163.0,yes,yes,unknown,20,jun,1.0,0,0
45.0,management,married,tertiary,no,159.0,no,no,cellular,10,nov,2.0,1,1
53.0,blue-collar,divorced,primary,no,2224.0,yes,no,telephone,21,nov,3.0,3,0
37.0,management,married,secondary,no,6694.0,yes,no,unknown,30,may,1.0,0,0
44.0,self-employed,single,tertiary,no,3.0,no,no,unknown,19,jun,1.0,0,0
31.0,technician,single,secondary,no,100.0,yes,no,unknown,7,may,2.0,0,0
42.0,technician,married,secondary,no,2188.0,yes,no,cellular,7,apr,4.0,4,0
56.0,blue-collar,married,secondary,no,832.0,yes,no,unknown,14,may,1.0,0,0
31.0,services,married,secondary,no,199.0,yes,no,cellular,20,apr,4.0,0,0
42.0,housemaid,married,tertiary,no,138.0,no,no,unknown,18,jun,1.0,0,0
52.0,services,divorced,secondary,no,342.0,yes,no,cellular,7,may,3.0,0,0
47.0,technician,married,secondary,no,643.0,yes,no,unknown,13,may,1.0,0,0
31.0,management,single,tertiary,no,18.0,no,no,cellular,21,aug,2.0,0,0
33.0,management,married,tertiary,no,1596.0,yes,no,cellular,31,jul,5.0,0,0
36.0,admin.,single,tertiary,no,1075.0,no,no,cellular,19,oct,1.0,5,0
32.0,management,single,tertiary,no,12567.0,no,no,cellular,1,jul,2.0,2,1
48.0,blue-collar,married,secondary,no,86.0,yes,no,unknown,15,may,1.0,0,0
53.0,retired,single,secondary,no,315.0,no,no,cellular,12,may,3.0,0,0
41.0,blue-collar,married,primary,no,1288.0,yes,no,unknown,14,may,1.0,0,0
45.0,blue-collar,married,secondary,no,153.0,yes,yes,unknown,28,may,1.0,0,0
24.0,blue-collar,single,secondary,no,1856.0,yes,no,cellular,12,oct,1.0,12,1
49.0,housemaid,married,primary,no,-4.0,yes,no,cellular,17,jul,1.0,0,0
55.0,blue-collar,married,secondary,no,429.0,no,yes,cellular,14,aug,4.0,0,0
33.0,technician,single,tertiary,no,23914.0,no,no,cellular,12,aug,2.0,0,0
43.0,management,married,tertiary,no,160.0,yes,yes,cellular,28,jan,1.0,0,0
42.0,management,married,secondary,no,0.0,yes,no,unknown,9,may,2.0,0,0
22.0,student,single,,no,799.0,no,no,cellular,11,nov,2.0,0,1
38.0,services,divorced,secondary,no,53.0,no,no,cellular,8,oct,1.0,1,0
25.0,admin.,single,secondary,no,188.0,yes,no,cellular,31,jul,2.0,0,0
53.0,housemaid,divorced,primary,no,-4.0,no,no,unknown,20,jun,2.0,0,0
45.0,management,divorced,secondary,no,1950.0,no,no,cellular,4,aug,1.0,0,0
48.0,technician,divorced,tertiary,no,-2.0,no,no,cellular,28,jan,2.0,0,1
54.0,management,married,tertiary,no,756.0,no,yes,cellular,28,aug,6.0,0,0
34.0,management,married,tertiary,no,72.0,yes,no,cellular,2,feb,1.0,0,0
31.0,student,single,tertiary,no,476.0,yes,no,unknown,29,may,12.0,0,0
30.0,blue-collar,married,secondary,no,818.0,yes,no,unknown,13,may,6.0,0,0
45.0,technician,married,secondary,no,-5.0,no,no,cellular,12,aug,1.0,3,0
49.0,blue-collar,married,,no,2201.0,yes,no,unknown,29,may,2.0,0,0
54.0,technician,married,secondary,no,176.0,yes,no,cellular,28,jul,2.0,0,0
56.0,management,married,,no,8674.0,no,no,cellular,5,mar,1.0,0,0
25.0,student,single,tertiary,no,507.0,no,no,cellular,8,sep,1.0,1,0
43.0,entrepreneur,married,tertiary,no,372.0,no,no,cellular,17,nov,1.0,3,0
30.0,management,single,tertiary,no,412.0,no,no,cellular,18,nov,5.0,0,0
52.0,blue-collar,married,primary,no,-294.0,yes,yes,cellular,31,jul,22.0,0,0
30.0,services,married,secondary,no,2187.0,yes,no,cellular,20,apr,1.0,0,0
29.0,student,single,tertiary,no,1565.0,no,no,cellular,15,feb,4.0,0,1
30.0,services,single,secondary,no,215.0,yes,no,cellular,9,feb,3.0,0,0
41.0,technician,single,secondary,no,-5.0,yes,no,unknown,14,may,3.0,0,0
29.0,technician,married,secondary,no,-145.0,yes,yes,unknown,21,may,4.0,0,0
33.0,management,single,tertiary,no,1059.0,yes,no,unknown,28,may,2.0,0,1
42.0,blue-collar,married,secondary,no,628.0,no,no,cellular,5,feb,2.0,0,0
31.0,blue-collar,married,secondary,no,-204.0,yes,no,unknown,7,may,1.0,0,0
48.0,entrepreneur,married,,no,673.0,yes,yes,unknown,15,may,3.0,0,0
53.0,management,married,tertiary,no,1935.0,yes,no,telephone,31,jul,7.0,0,0
56.0,retired,married,secondary,no,766.0,no,no,cellular,4,aug,2.0,0,0
47.0,retired,married,secondary,no,897.0,yes,no,cellular,5,feb,4.0,4,0
38.0,technician,married,tertiary,no,793.0,no,no,telephone,2,feb,1.0,0,0
29.0,management,married,tertiary,no,334.0,yes,no,unknown,13,may,1.0,0,0
59.0,entrepreneur,married,secondary,no,1038.0,yes,yes,unknown,15,may,1.0,0,0
52.0,housemaid,married,secondary,no,3984.0,no,no,unknown,20,jun,12.0,0,0
24.0,admin.,single,secondary,no,1047.0,no,no,cellular,30,apr,1.0,0,1
38.0,student,single,,no,445.0,no,no,cellular,4,feb,2.0,0,0
51.0,admin.,married,secondary,no,635.0,no,no,telephone,22,jul,8.0,0,0
34.0,management,married,tertiary,no,321.0,no,no,cellular,18,aug,4.0,0,0
50.0,retired,divorced,primary,no,-25.0,no,yes,cellular,14,jul,3.0,0,0
52.0,entrepreneur,married,secondary,no,0.0,yes,no,telephone,10,jul,27.0,0,0
47.0,self-employed,married,tertiary,no,288.0,no,no,cellular,9,feb,4.0,0,0
45.0,management,married,secondary,no,1137.0,yes,no,cellular,21,nov,2.0,0,0
32.0,admin.,divorced,secondary,no,207.0,yes,no,unknown,7,jan,1.0,0,0
58.0,admin.,single,secondary,no,643.0,yes,no,telephone,16,jul,2.0,0,0
35.0,technician,single,secondary,no,18.0,yes,no,unknown,12,may,1.0,0,0
28.0,technician,single,secondary,no,912.0,no,yes,cellular,7,jul,1.0,0,1
41.0,management,divorced,tertiary,no,39.0,no,no,cellular,4,aug,1.0,0,0
56.0,technician,married,secondary,no,2.0,yes,yes,cellular,1,jun,1.0,1,0
36.0,admin.,married,tertiary,no,322.0,yes,yes,cellular,1,oct,1.0,0,0
38.0,blue-collar,single,secondary,no,13153.0,yes,no,unknown,21,may,1.0,0,0
29.0,admin.,married,secondary,no,1078.0,yes,no,cellular,16,apr,1.0,0,0
51.0,management,married,secondary,no,334.0,no,no,cellular,25,aug,3.0,0,0
43.0,blue-collar,married,primary,no,7.0,no,yes,unknown,20,jun,1.0,0,0
42.0,services,married,secondary,no,1833.0,yes,yes,cellular,15,apr,1.0,0,0
50.0,services,married,secondary,no,-340.0,no,yes,unknown,12,jun,8.0,0,0
45.0,entrepreneur,married,tertiary,no,766.0,no,no,cellular,7,aug,2.0,0,0
38.0,admin.,married,secondary,no,766.0,yes,no,cellular,16,jul,5.0,0,0
31.0,blue-collar,married,secondary,yes,-327.0,yes,yes,unknown,9,may,1.0,0,0
33.0,management,single,tertiary,no,525.0,no,yes,cellular,21,nov,7.0,0,0
35.0,blue-collar,married,secondary,no,1454.0,yes,no,cellular,20,apr,2.0,0,0
31.0,blue-collar,single,secondary,no,2.0,yes,no,cellular,25,jul,1.0,0,0
42.0,blue-collar,divorced,primary,no,1515.0,yes,no,cellular,9,feb,11.0,0,0
37.0,blue-collar,married,primary,no,948.0,yes,no,unknown,18,jun,3.0,0,0
42.0,unemployed,married,tertiary,no,1153.0,yes,no,unknown,5,jun,2.0,0,0
31.0,management,married,secondary,yes,882.0,yes,no,cellular,17,apr,1.0,1,1
49.0,entrepreneur,married,tertiary,no,384.0,no,no,unknown,11,jun,1.0,0,0
51.0,admin.,single,primary,no,-2.0,yes,no,cellular,17,jul,6.0,0,0
39.0,services,married,secondary,no,-2.0,yes,no,cellular,13,may,4.0,0,0
28.0,admin.,single,secondary,no,404.0,no,yes,cellular,9,jul,1.0,0,0
51.0,management,married,primary,no,-3.0,no,no,unknown,5,jun,3.0,0,0
49.0,technician,divorced,secondary,no,157.0,yes,no,cellular,25,aug,8.0,0,0
32.0,admin.,married,secondary,no,-2.0,no,no,cellular,15,jul,5.0,0,0
33.0,blue-collar,single,secondary,no,335.0,yes,yes,unknown,2,jun,2.0,0,0
31.0,student,single,secondary,no,1782.0,no,no,cellular,11,aug,1.0,1,1
25.0,blue-collar,single,secondary,no,-247.0,yes,no,cellular,23,jul,1.0,0,1
36.0,blue-collar,married,primary,no,-1.0,yes,no,cellular,17,apr,2.0,4,0
40.0,services,married,secondary,no,4279.0,yes,no,unknown,12,jun,1.0,0,0
33.0,management,married,tertiary,no,1036.0,yes,no,cellular,18,may,2.0,0,0
39.0,admin.,single,secondary,no,-213.0,yes,yes,cellular,4,feb,1.0,0,0
60.0,management,single,secondary,no,673.0,yes,yes,cellular,29,jan,2.0,5,0
36.0,management,married,tertiary,no,1473.0,yes,yes,cellular,13,aug,3.0,0,0
38.0,services,married,secondary,no,362.0,yes,yes,cellular,2,jul,2.0,0,0
38.0,management,married,tertiary,no,141.0,yes,yes,unknown,8,may,3.0,0,0
71.0,housemaid,single,,no,2496.0,no,no,cellular,13,aug,1.0,0,0
41.0,blue-collar,married,secondary,no,1563.0,yes,no,unknown,30,may,1.0,0,0
26.0,blue-collar,married,secondary,no,505.0,yes,yes,unknown,4,jun,2.0,0,0
45.0,technician,married,tertiary,no,-5.0,yes,yes,cellular,20,nov,6.0,2,0
43.0,entrepreneur,married,primary,no,321.0,yes,no,telephone,8,may,9.0,0,0
37.0,technician,married,tertiary,no,-292.0,yes,yes,cellular,29,jan,1.0,3,0
39.0,blue-collar,married,secondary,no,866.0,no,yes,unknown,5,jun,1.0,0,0
33.0,blue-collar,married,secondary,no,147.0,yes,no,unknown,9,may,4.0,0,0
29.0,admin.,single,secondary,no,460.0,no,no,cellular,26,jul,3.0,2,0
40.0,technician,divorced,tertiary,no,1083.0,no,no,cellular,4,feb,1.0,0,0
38.0,blue-collar,married,primary,no,1804.0,no,no,unknown,7,may,3.0,0,0
53.0,blue-collar,married,secondary,no,-5.0,no,no,cellular,19,aug,2.0,0,0
45.0,management,divorced,tertiary,no,351.0,yes,yes,cellular,14,aug,2.0,0,0
47.0,management,married,primary,no,429.0,no,no,cellular,17,nov,1.0,0,0
28.0,admin.,single,secondary,no,342.0,yes,yes,cellular,30,jul,13.0,0,0
49.0,technician,divorced,tertiary,no,371.0,no,no,cellular,20,aug,2.0,0,0
